TransactionID,Date,ProductCategory,Price,UnitsSold,CustomerAge,CustomerMembership,Discount,Region,PaymentMethod,IsPromotional,TotalSales
T004008,2025-06-20,Sports,70.47,5,43.28770211359235,Gold,8.6,West,Digital Wallet,False,322.05
T004009,2025-06-19,Home & Kitchen,80.77,1,,Gold,7.2,West,Cash,False,74.95
T004010,2025-04-14,Clothing,43.07,8,38.269291447183846,Bronze,1.4,North,Digital Wallet,False,339.74
T004011,2025-03-07,Sports,60.73,3,37.580232076149514,Silver,7.1,South,Credit Card,False,169.25
T004012,2025-02-24,Clothing,32.99,3,43.8912894648011,Bronze,1.9,North,Digital Wallet,False,97.09
T004013,2025-06-25,Clothing,39.2,5,45.86401469387191,Platinum,16.6,North,PayPal,True,163.46
T004014,2025-04-01,Clothing,37.65,9,39.57962065956893,Silver,4.0,South,PayPal,False,325.3
T004015,2025-01-22,Sports,49.9,6,38.11626873141485,Bronze,8.8,East,Credit Card,False,273.05
T004016,2025-04-11,Electronics,338.37,1,30.53887620496665,Silver,10.6,West,Digital Wallet,True,302.5
T004017,2025-06-04,Clothing,30.43,3,59.30928944925037,Bronze,1.5,East,Credit Card,False,89.92
T004018,2025-05-01,Clothing,54.2,2,38.695667451527385,Silver,2.5,West,Credit Card,True,105.69
T004019,2025-04-03,Electronics,206.3,2,44.87697105848312,Gold,13.6,North,PayPal,True,356.49
T004020,2025-04-18,Electronics,244.89,4,46.994652298937915,Silver,2.2,East,Credit Card,False,958.01
T004021,2025-05-21,Sports,58.83,8,45.281923213209424,Platinum,0.3,East,Credit Card,False,469.23
T004022,2025-06-22,Sports,39.98,9,36.47610924979132,Bronze,13.7,North,Credit Card,True,310.52
T004023,2025-01-10,Clothing,36.31,6,49.13546663211795,Bronze,6.7,North,Credit Card,False,203.26
T004024,2025-01-09,Sports,50.87,3,59.17099348711149,Gold,10.6,North,Credit Card,True,136.43
T004025,2025-06-04,Sports,48.14,6,50.09568399093856,Bronze,4.1,West,Credit Card,False,277.0
T004026,2025-02-03,Clothing,52.86,4,47.206617935188405,Bronze,2.7,North,Credit Card,False,205.73
T004027,2025-05-09,Home & Kitchen,86.65,5,49.78040933009179,Silver,4.8,West,Digital Wallet,False,412.45
T004028,2025-06-09,Beauty,20.99,6,42.79108713204834,Gold,12.7,West,PayPal,True,109.95
T004029,2025-03-30,Clothing,40.45,5,38.68639408059103,Silver,4.4,East,Credit Card,False,193.35
T004030,2025-04-03,Electronics,244.5,4,64.97198182531143,Platinum,6.8,West,Digital Wallet,False,911.5
T004031,2025-03-12,Beauty,31.59,7,60.398829959912014,Gold,2.4,North,PayPal,False,215.82
T004032,2025-03-08,Home & Kitchen,76.22,5,36.227952221607694,Silver,5.1,East,Credit Card,False,361.66
T004033,2025-05-28,Electronics,272.28,3,55.61655913006586,Platinum,1.2,North,Credit Card,False,807.04
T004034,2025-04-27,Home & Kitchen,70.53,5,47.59640551084199,Silver,5.8,North,Credit Card,False,332.2
T004035,2025-04-04,Clothing,49.74,8,43.55852181303341,Silver,4.6,East,Digital Wallet,False,379.62
T004036,2025-06-12,Sports,67.13,4,60.09398522847928,Silver,13.1,East,Digital Wallet,True,233.34
T004037,2025-04-09,Clothing,54.1,7,43.40120295013567,Silver,5.8,East,Credit Card,False,356.74
T004038,2025-04-23,Clothing,47.21,6,45.057510129367635,Platinum,15.5,South,PayPal,True,239.35
T004039,2025-04-13,Home & Kitchen,79.48,7,47.86735756600189,Gold,2.8,West,Credit Card,False,540.78
T004040,2025-04-01,Clothing,50.09,2,27.185897720802195,Bronze,18.5,South,Digital Wallet,True,81.65
T004041,2025-03-31,Electronics,255.1,5,45.27858401079264,Bronze,3.4,East,PayPal,True,1232.13
T004042,2025-01-17,Home & Kitchen,83.69,6,25.387550455523407,Silver,5.8,West,Credit Card,False,473.02
T004043,2025-01-18,Sports,58.19,5,49.026446022490845,Bronze,7.9,West,Credit Card,False,267.96
T004044,2025-06-22,Electronics,316.07,5,48.518956649523034,Gold,9.2,East,PayPal,False,1434.96
T004045,2025-04-26,Home & Kitchen,72.38,3,56.105302787994205,Gold,4.2,East,PayPal,False,208.02
T004046,2025-04-03,Clothing,63.78,3,49.50930533834804,Bronze,6.2,West,PayPal,False,179.48
T004047,2025-04-01,Clothing,42.03,7,70.0,Gold,9.7,North,Digital Wallet,True,265.67
T004048,2025-03-23,Clothing,34.98,4,25.053653376447592,Silver,13.9,North,Cash,True,120.47
T004049,2025-03-09,Clothing,47.41,4,41.770502647568534,Bronze,3.4,North,Credit Card,False,183.19
T004050,2025-04-24,Sports,42.57,6,54.5906047238585,Silver,6.0,East,Digital Wallet,False,240.09
T004051,2025-01-01,Clothing,50.8,5,55.710227720210824,Platinum,12.5,West,Credit Card,True,222.25
T004052,2025-02-27,Home & Kitchen,72.18,5,35.11835934091023,Bronze,8.1,North,Digital Wallet,False,331.67
T004053,2025-06-03,Electronics,299.32,2,56.23481361840747,Silver,3.9,North,Digital Wallet,False,575.29
T004054,2025-04-19,Beauty,25.57,5,24.435506541089055,Silver,11.8,West,Digital Wallet,True,112.76
T004055,2025-05-28,Home & Kitchen,75.1,6,32.33746646485721,Bronze,16.5,South,PayPal,True,376.25
T004056,2025-04-26,Home & Kitchen,102.36,2,46.93761309987158,Bronze,3.4,East,PayPal,False,197.76
T004057,2025-03-28,Clothing,55.64,6,45.36231231749684,Silver,10.1,East,Credit Card,True,300.12
T004058,2025-01-10,Clothing,45.43,5,57.05356324565603,Silver,8.8,West,PayPal,False,207.16
T004059,2025-02-28,Electronics,235.28,4,52.705070251405736,Silver,6.9,North,Credit Card,False,876.18
T004060,2025-02-10,Beauty,23.12,4,36.747332633302236,Bronze,9.2,East,Credit Card,False,83.97
T004061,2025-04-15,Clothing,29.81,9,57.10120241993299,Platinum,8.4,North,Credit Card,False,245.75
T004062,2025-05-13,Home & Kitchen,63.05,3,48.609546527333784,Gold,1.1,East,PayPal,False,187.07
T004063,2025-05-02,Home & Kitchen,101.55,4,51.9329814023814,Silver,8.6,South,Digital Wallet,False,371.27
T004064,2025-05-25,Clothing,47.78,6,51.62171584663332,Bronze,16.6,North,Credit Card,True,239.09
T004065,2025-01-22,Home & Kitchen,64.86,2,39.0878856879937,Bronze,11.5,South,Credit Card,True,114.8
T004066,2025-04-08,Home & Kitchen,89.71,2,53.86865180758688,Bronze,12.9,East,Credit Card,True,156.27
T004067,2025-06-18,Home & Kitchen,64.76,3,46.118877853326204,Silver,6.9,West,Credit Card,False,180.87
T004068,2025-03-09,Clothing,53.36,5,52.88442501058692,Gold,9.7,West,Credit Card,False,240.92
T004069,2025-05-19,Clothing,41.05,6,59.87609259418353,Bronze,9.8,East,Credit Card,False,222.16
T004070,2025-02-25,Electronics,289.92,4,40.84208775187012,Bronze,0.9,West,Credit Card,False,1149.24
T004071,2025-06-28,Sports,36.14,5,54.487853661696874,Gold,8.7,East,Cash,False,164.98
T004072,2025-05-29,Home & Kitchen,256.08,2,37.89093902131767,Silver,14.2,West,Credit Card,True,439.43
T004073,2025-04-09,Clothing,51.55,5,36.43032460264949,Bronze,0.9,South,PayPal,False,255.43
T004074,2025-03-17,Beauty,33.17,4,41.90737440642239,Silver,13.7,East,Credit Card,True,114.5
T004075,2025-01-26,Electronics,247.93,3,41.877865179841045,Silver,2.9,North,Credit Card,False,722.22
T004076,2025-04-25,Sports,71.74,6,47.56889545845167,Silver,2.0,West,Credit Card,True,421.83
T004077,2025-05-27,Beauty,28.8,7,28.467559404359143,Bronze,15.1,East,Digital Wallet,True,171.16
T004078,2025-04-19,Sports,58.78,6,48.75634628237941,Bronze,19.8,West,Credit Card,True,282.85
T004079,2025-02-16,Sports,40.19,7,40.2397295238564,Bronze,1.7,South,Credit Card,False,276.55
T004080,2025-03-12,Clothing,50.18,3,19.299304846265535,Gold,12.5,North,Credit Card,True,131.72
T004081,2025-06-03,Electronics,275.7,4,46.803606642664846,Bronze,15.0,South,PayPal,True,937.38
T004082,2025-02-09,Home & Kitchen,55.13,5,58.970740690393356,Bronze,6.1,East,PayPal,False,258.84
T004083,2025-05-13,Clothing,34.24,4,54.7777399563094,Bronze,24.6,North,Credit Card,True,103.27
T004084,2025-05-29,Electronics,316.71,4,41.98864265300644,Bronze,6.5,North,PayPal,False,1184.5
T004085,2025-05-12,Sports,61.09,3,36.86485329012794,Gold,9.4,North,PayPal,False,166.04
T004086,2025-01-23,Clothing,52.18,1,52.45026210803135,Bronze,7.1,North,Digital Wallet,False,48.48
T004087,2025-04-16,Beauty,29.58,4,36.871845770480064,Silver,7.3,East,Digital Wallet,False,109.68
T004088,2025-03-25,Sports,495.0420152171393,6,41.47721022179822,Silver,6.0,West,PayPal,False,2792.04
T004089,2025-05-23,Sports,50.77,4,70.0,Silver,7.6,South,PayPal,False,187.65
T004090,2025-04-26,Sports,50.87,4,59.84504366855927,Platinum,24.2,West,PayPal,True,154.24
T004091,2025-04-19,Sports,58.87,3,39.840012553439564,Bronze,2.8,South,Credit Card,False,171.66
T004092,2025-05-16,Sports,37.13,12,50.22131409727045,Bronze,0.1,West,Digital Wallet,False,445.11
T004093,2025-02-10,Home & Kitchen,79.61,5,61.130293108070106,Bronze,2.8,North,Credit Card,False,386.9
T004094,2025-04-22,Clothing,35.43,5,47.614483667354385,Bronze,8.8,East,PayPal,False,161.56
T004095,2025-05-27,Sports,53.38,3,28.912377324598385,Bronze,8.3,East,Credit Card,False,146.85
T004096,2025-04-22,Sports,53.27,7,46.13064077127863,Silver,14.8,North,Digital Wallet,True,317.7
T004097,2025-04-13,Clothing,44.36,8,39.2732004148524,Silver,0.6,North,Credit Card,False,352.75
T004098,2025-02-15,Electronics,268.41,5,39.52559647084147,Bronze,11.3,South,PayPal,True,1190.4
T004099,2025-06-05,Home & Kitchen,112.48,4,33.9721648128541,Silver,5.9,West,Credit Card,False,423.37
T004100,2025-03-09,Electronics,216.41,4,28.800125912894025,Bronze,0.3,West,PayPal,False,863.04
T004101,2025-05-02,Beauty,42.67,4,35.206582509568,Platinum,8.2,East,Credit Card,False,156.68
T004102,2025-01-15,Beauty,31.06,6,51.16451328150968,Platinum,2.7,North,Cash,True,181.33
T004103,2025-06-14,Electronics,223.75,4,53.916283099005284,Bronze,17.0,North,Credit Card,True,742.85
T004104,2025-05-09,Home & Kitchen,87.62,5,67.61362425589024,Gold,10.0,East,Credit Card,True,394.29
T004105,2025-04-21,Electronics,182.03,4,36.26839617129772,Platinum,2.8,South,PayPal,False,707.73
T004106,2025-01-24,Home & Kitchen,56.39,7,32.67709884517978,Bronze,2.9,East,Credit Card,False,383.28
T004107,2025-01-27,Clothing,32.66,7,52.70525094238395,Bronze,1.8,South,Credit Card,True,224.5
T004108,2025-02-09,Home & Kitchen,74.87,5,24.357170834622817,Bronze,10.6,South,Digital Wallet,True,334.67
T004109,2025-06-13,Clothing,46.99,8,18.193711621252387,Bronze,8.2,West,Digital Wallet,False,345.09
T004110,2025-01-24,Electronics,178.8,2,52.226108520413746,Platinum,2.5,East,Credit Card,False,348.66
T004111,2025-01-24,Clothing,59.19,6,31.039721246993413,Gold,15.7,East,PayPal,True,299.38
T004112,2025-01-04,Electronics,318.72,2,33.885054220747875,Platinum,15.9,North,PayPal,True,536.09
T004113,2025-03-08,Home & Kitchen,77.15,6,49.755382281979436,Bronze,10.6,South,Credit Card,True,413.83
T004114,2025-02-03,Electronics,172.98,4,42.99241894017093,Bronze,8.7,West,Credit Card,False,631.72
T004115,2025-06-26,Clothing,47.13,3,,Silver,6.6,East,Digital Wallet,False,132.06
T004116,2025-04-26,Sports,37.72,5,26.511560422893027,Gold,0.7,South,Credit Card,False,187.28
T004117,2025-01-23,Sports,65.73,3,35.61965231755289,Silver,5.6,West,Digital Wallet,False,186.15
T004118,2025-04-19,Sports,59.18,2,36.174695270586156,Platinum,1.8,North,Credit Card,False,116.23
T004119,2025-03-10,Beauty,34.07,4,37.213849734529646,Platinum,9.1,North,Credit Card,False,123.88
T004120,2025-04-05,Electronics,267.01,4,49.37397240377746,Bronze,3.2,East,Credit Card,False,1033.86
T004121,2025-03-03,Electronics,335.18,5,46.01400224913192,Bronze,4.0,South,Credit Card,False,1608.86
T004122,2025-06-18,Home & Kitchen,65.6,2,39.53133076062353,Bronze,4.4,South,Credit Card,True,125.43
T004123,2025-02-26,Sports,50.68,3,43.659138301408724,Silver,5.3,East,Credit Card,False,143.98
T004124,2025-02-23,Beauty,29.79,4,63.57168224834179,Platinum,11.2,North,Digital Wallet,True,105.81
T004125,2025-03-11,Electronics,286.82,3,,Silver,14.2,North,Credit Card,True,738.27
T004126,2025-04-11,Clothing,51.0,5,59.53878302017653,Platinum,5.9,East,Digital Wallet,False,239.96
T004127,2025-02-26,Electronics,226.32,1,35.296365435047356,Silver,4.1,North,Digital Wallet,False,217.04
T004128,2025-05-18,Sports,44.46,6,39.6996581441211,Bronze,3.9,West,Credit Card,False,256.36
T004129,2025-06-17,Home & Kitchen,70.28,5,38.18869877380649,Gold,2.0,West,PayPal,False,344.37
T004130,2025-05-15,Electronics,237.04,3,46.76142585812748,Silver,14.6,East,PayPal,True,607.3
T004131,2025-04-13,Clothing,51.25,5,47.865666170025754,Bronze,6.9,South,Digital Wallet,False,238.57
T004132,2025-06-15,Home & Kitchen,80.78,4,,Gold,8.5,West,Credit Card,False,295.65
T004133,2025-03-26,Sports,72.78,2,18.0,Silver,6.5,West,Cash,False,136.1
T004134,2025-03-02,Electronics,185.18,2,31.378470847204888,Silver,16.0,North,PayPal,True,311.1
T004135,2025-01-03,Sports,71.41,3,45.15023047613485,Bronze,7.9,North,PayPal,False,197.31
T004136,2025-05-08,Home & Kitchen,92.68,3,64.42586904228443,Silver,5.1,North,PayPal,False,263.86
T004137,2025-06-28,Sports,43.58,6,35.95829257948207,Silver,13.5,West,Credit Card,True,226.18
T004138,2025-03-27,Sports,36.79,5,68.76732795007338,Bronze,0.4,South,PayPal,False,183.21
T004139,2025-02-16,Electronics,241.51,4,26.01386001122806,Bronze,13.0,North,Digital Wallet,True,840.45
T004140,2025-03-17,Electronics,268.09,8,44.93930185988848,Bronze,7.1,South,Credit Card,False,1992.44
T004141,2025-02-07,Home & Kitchen,95.12,6,40.07784319981056,Bronze,6.6,West,Credit Card,False,533.05
T004142,2025-06-13,Electronics,195.23,3,36.068434448661655,Gold,10.5,North,Credit Card,True,524.19
T004143,2025-06-18,Sports,46.87,6,52.81927137601628,Gold,4.8,South,Credit Card,False,267.72
T004144,2025-05-21,Home & Kitchen,93.76,7,41.0903401527568,Bronze,7.4,North,Credit Card,True,607.75
T004145,2025-03-28,Sports,49.22,8,23.93327364208997,Bronze,7.1,West,Cash,False,365.8
T004146,2025-02-27,Clothing,46.59,8,18.47091522246875,Bronze,8.1,North,PayPal,False,342.53
T004147,2025-02-19,Clothing,41.11,5,29.265899035500468,Bronze,7.5,West,PayPal,False,190.13
T004148,2025-01-30,Home & Kitchen,98.53,2,49.59282391115767,Gold,12.7,West,Digital Wallet,True,172.03
T004149,2025-04-11,Electronics,258.32,5,39.58127339477071,Bronze,8.5,South,Cash,False,1181.81
T004150,2025-01-25,Home & Kitchen,73.28,2,54.42270298668086,Silver,5.9,West,Credit Card,False,137.91
T004151,2025-04-22,Sports,49.62,9,40.22704655089875,Bronze,5.5,South,PayPal,False,422.02
T004152,2025-06-04,Clothing,47.64,4,45.339133036794216,Bronze,5.8,North,Credit Card,False,179.51
T004153,2025-06-28,Sports,57.56,2,60.12106409770787,Bronze,4.5,South,Credit Card,True,109.94
T004154,2025-05-06,Electronics,231.8,4,39.758484790107545,Silver,4.9,West,PayPal,False,881.77
T004155,2025-05-03,Clothing,56.07,3,65.50847764918474,Bronze,11.4,East,PayPal,True,149.03
T004156,2025-02-16,Beauty,32.38,7,50.15374002541753,Silver,3.8,North,Digital Wallet,True,218.05
T004157,2025-04-28,Beauty,23.8,7,30.68591408927716,Silver,11.6,North,Credit Card,True,147.27
T004158,2025-02-08,Clothing,55.54,4,27.535681571574877,Silver,1.5,East,Digital Wallet,False,218.83
T004159,2025-01-16,Beauty,24.73,5,24.71901165256108,Bronze,10.0,West,Cash,False,111.29
T004160,2025-01-22,Clothing,38.58,5,42.44221747307494,Bronze,3.2,West,Credit Card,True,186.73
T004161,2025-02-23,Clothing,37.68,9,,Silver,6.9,West,Digital Wallet,False,315.72
T004162,2025-05-29,Clothing,44.46,6,63.23045879727178,Silver,18.9,East,Credit Card,True,216.34
T004163,2025-01-16,Beauty,28.0,11,68.86784190282904,Silver,6.1,South,Cash,False,289.21
T004164,2025-02-28,Electronics,216.73,1,22.776257509900724,Bronze,2.9,West,Credit Card,False,210.44
T004165,2025-01-31,Home & Kitchen,64.76,2,45.01418956902313,Bronze,0.5,West,Digital Wallet,True,128.87
T004166,2025-06-19,Home & Kitchen,102.8,6,18.455516324035138,Bronze,13.8,West,Cash,True,531.68
T004167,2025-02-01,Home & Kitchen,97.89,5,50.52913151274892,Gold,4.0,South,Credit Card,False,469.87
T004168,2025-06-11,Clothing,52.29,6,53.32151759794424,Gold,8.9,West,Credit Card,False,285.82
T004169,2025-01-09,Clothing,47.1,6,,Silver,9.7,South,Digital Wallet,True,255.19
T004170,2025-05-19,Electronics,218.82,3,,Bronze,5.9,East,Credit Card,False,617.73
T004171,2025-01-10,Home & Kitchen,223.48,10,34.08518394358976,Silver,6.8,North,Credit Card,False,2082.83
T004172,2025-01-17,Home & Kitchen,75.2,4,42.52555689805177,Silver,3.3,West,Credit Card,False,290.87
T004173,2025-03-09,Home & Kitchen,104.19,5,50.566225924164875,Gold,14.9,West,Cash,True,443.33
T004174,2025-02-17,Home & Kitchen,53.77,5,39.7551239718504,Bronze,2.9,East,Credit Card,False,261.05
T004175,2025-06-29,Electronics,293.45,7,56.69857417209419,Platinum,10.9,East,Credit Card,True,1830.25
T004176,2025-04-21,Sports,66.74,6,33.74111665791148,Bronze,3.2,West,Credit Card,False,387.63
T004177,2025-06-02,Home & Kitchen,86.89,6,38.17596198143577,Gold,1.9,North,PayPal,False,511.43
T004178,2025-05-03,Electronics,189.08,7,18.0,Bronze,10.6,South,Credit Card,True,1183.26
T004179,2025-05-29,Clothing,45.1,5,69.86199218370726,Gold,3.4,East,PayPal,False,217.83
T004180,2025-04-11,Sports,53.89,3,18.11025484187259,Bronze,12.1,West,Credit Card,True,142.11
T004181,2025-04-12,Sports,54.04,4,55.360442913916756,Silver,4.0,West,Credit Card,False,207.51
T004182,2025-03-06,Clothing,47.56,8,47.12158470832402,Gold,8.0,East,Digital Wallet,False,350.04
T004183,2025-02-20,Home & Kitchen,117.15,5,41.93254844528109,Bronze,5.9,North,Credit Card,False,551.19
T004184,2025-02-05,Electronics,245.17,4,31.320122915534427,Silver,5.1,South,Credit Card,False,930.67
T004185,2025-03-22,Electronics,280.0,6,36.45648274817487,Silver,3.0,North,Credit Card,False,1629.6
T004186,2025-05-07,Home & Kitchen,75.05,2,37.302011356846904,Bronze,4.7,North,PayPal,False,143.05
T004187,2025-03-29,Home & Kitchen,66.68,4,35.71463078328287,Gold,6.2,North,PayPal,False,250.18
T004188,2025-04-14,Sports,44.83,4,18.0,Platinum,10.8,South,Cash,True,159.95
T004189,2025-01-15,Clothing,61.06,4,48.99598045561194,Bronze,12.7,South,Credit Card,True,213.22
T004190,2025-04-06,Electronics,289.99,3,49.848380052130565,Gold,0.6,East,PayPal,False,864.75
T004191,2025-06-16,Clothing,39.59,4,37.82469608822633,Bronze,2.3,North,Credit Card,False,154.72
T004192,2025-05-03,Electronics,173.02,3,41.468664972376835,Platinum,4.1,West,Credit Card,False,497.78
T004193,2025-01-01,Electronics,307.22,10,48.92652126778541,Silver,4.0,West,Credit Card,False,2949.31
T004194,2025-05-31,Clothing,44.51,4,25.421675943569035,Platinum,8.9,West,Credit Card,False,162.19
T004195,2025-05-02,Clothing,50.32,5,22.583647625593272,Bronze,6.2,South,PayPal,False,236.0
T004196,2025-06-16,Clothing,39.61,4,42.11166615494739,Gold,4.2,South,Credit Card,False,151.79
T004197,2025-05-06,Home & Kitchen,76.02,2,,Silver,6.2,East,Credit Card,True,142.61
T004198,2025-02-26,Electronics,219.06,5,36.8911559959194,Bronze,0.1,East,PayPal,False,1094.2
T004199,2025-03-22,Electronics,257.38,4,49.251597569512214,Silver,2.0,North,Digital Wallet,False,1008.93
T004200,2025-06-11,Home & Kitchen,93.38,5,37.25652743183358,Silver,6.0,East,Digital Wallet,True,438.89
T004201,2025-06-18,Electronics,274.66,4,47.30061012654513,Platinum,8.9,South,Digital Wallet,False,1000.86
T004202,2025-03-14,Home & Kitchen,90.93,2,63.29685102048475,Silver,9.1,East,Credit Card,False,165.31
T004203,2025-05-21,Electronics,343.15,4,67.1972153155699,Platinum,15.5,East,PayPal,True,1159.85
T004204,2025-03-11,Clothing,528.0084172855812,4,52.38112852363848,Gold,5.0,North,Digital Wallet,False,2006.43
T004205,2025-01-06,Electronics,220.99,3,18.0,Bronze,3.1,West,Cash,False,642.42
T004206,2025-03-25,Electronics,218.2,4,49.57644123956652,Bronze,3.9,North,Credit Card,False,838.76
T004207,2025-02-21,Home & Kitchen,93.19,2,60.65939741634055,Gold,1.4,West,PayPal,False,183.77
T004208,2025-01-03,Beauty,33.99,10,45.20307152867051,Gold,7.4,East,PayPal,True,314.75
T004209,2025-03-22,Electronics,331.82,3,34.00860179325791,Gold,2.9,South,PayPal,False,966.59
T004210,2025-03-04,Clothing,39.33,7,37.079734622263786,Silver,11.7,North,Cash,True,243.1
T004211,2025-02-18,Home & Kitchen,85.57,3,56.75510851740993,Platinum,12.3,East,Credit Card,True,225.13
T004212,2025-03-17,Clothing,43.25,5,35.61690100733954,Gold,4.2,South,Credit Card,False,207.17
T004213,2025-04-22,Sports,39.18,8,30.57470911948213,Platinum,11.1,West,PayPal,True,278.65
T004214,2025-06-24,Electronics,208.46,5,34.16303819996158,Silver,8.4,West,Digital Wallet,False,954.75
T004215,2025-04-19,Beauty,28.46,4,42.693151026200646,Gold,4.1,North,Credit Card,False,109.17
T004216,2025-03-06,Clothing,34.91,4,39.33047542815508,Bronze,2.3,South,Credit Card,False,136.43
T004217,2025-03-22,Clothing,39.93,6,22.669911771111433,Silver,2.4,South,PayPal,False,233.83
T004218,2025-01-15,Sports,70.0,6,36.85759260042074,Bronze,5.1,East,Credit Card,False,398.58
T004219,2025-04-10,Home & Kitchen,97.23,3,64.76371131230373,Bronze,4.0,North,Credit Card,False,280.02
T004220,2025-02-01,Clothing,41.85,8,44.24139616648068,Silver,2.4,West,Credit Card,False,326.76
T004221,2025-04-06,Home & Kitchen,70.49,3,49.341621282786654,Gold,3.7,West,Cash,False,203.65
T004222,2025-05-08,Home & Kitchen,35.77,6,24.954928149320033,Bronze,8.2,East,Credit Card,True,197.02
T004223,2025-05-26,Electronics,178.45,3,49.979757388007314,Bronze,5.2,West,PayPal,False,507.51
T004224,2025-04-23,Home & Kitchen,79.42,7,60.06401211618068,Bronze,1.4,South,PayPal,True,548.16
T004225,2025-03-24,Electronics,253.32,4,45.816271042324686,Silver,6.3,South,Credit Card,False,949.44
T004226,2025-02-12,Sports,32.63,6,27.525890735556747,Bronze,14.1,East,Credit Card,True,168.18
T004227,2025-04-26,Beauty,29.51,8,49.68593459113883,Bronze,3.9,South,Credit Card,False,226.87
T004228,2025-06-12,Clothing,52.71,1,51.739409064251745,Silver,6.3,North,PayPal,False,49.39
T004229,2025-03-19,Clothing,47.21,4,33.59476455955278,Bronze,5.8,South,Credit Card,False,177.89
T004230,2025-02-27,Electronics,263.57,3,54.825807104823596,Gold,2.0,West,Digital Wallet,False,774.9
T004231,2025-02-02,Electronics,247.14,3,47.41428152821468,Bronze,2.4,East,Credit Card,False,723.63
T004232,2025-01-14,Beauty,31.76,4,18.087071373802072,Silver,9.1,West,Credit Card,True,115.48
T004233,2025-06-11,Electronics,310.74,3,34.94427520841458,Silver,7.2,South,Credit Card,False,865.1
T004234,2025-05-12,Clothing,48.9,3,37.96439031824542,Bronze,3.1,West,Credit Card,False,142.15
T004235,2025-02-28,Sports,45.13,7,41.31541269811481,Silver,,West,PayPal,True,
T004236,2025-06-06,Sports,63.7,4,41.94656342861593,Bronze,8.4,North,Digital Wallet,False,233.4
T004237,2025-03-24,Clothing,42.52,4,51.472292585337954,Platinum,3.5,South,Cash,False,164.13
T004238,2025-05-14,Home & Kitchen,69.15,1,51.892303957866844,Platinum,6.5,North,PayPal,False,64.66
T004239,2025-05-01,Home & Kitchen,118.06,2,61.38695242810276,Gold,8.0,North,Digital Wallet,False,217.23
T004240,2025-06-26,Beauty,29.56,4,46.06467497184105,Silver,10.6,West,Credit Card,True,105.71
T004241,2025-06-17,Home & Kitchen,223.13,2,59.71662554407514,Silver,2.3,West,Credit Card,False,436.0
T004242,2025-03-24,Home & Kitchen,73.45,2,53.17326506441047,Gold,8.5,North,Credit Card,False,134.41
T004243,2025-01-27,Electronics,201.95,7,56.72182673853348,Bronze,2.1,North,Cash,False,1383.96
T004244,2025-03-21,Electronics,219.23,6,61.153172435811655,Gold,6.3,East,Digital Wallet,False,1232.51
T004245,2025-05-14,Home & Kitchen,69.38,4,37.94685858624936,Silver,4.5,North,Credit Card,False,265.03
T004246,2025-01-13,Beauty,40.26,6,41.03144178977561,Bronze,16.3,North,Cash,True,202.19
T004247,2025-03-05,Sports,55.96,5,,Bronze,9.3,West,Cash,False,253.78
T004248,2025-05-27,Beauty,28.63,5,55.260353464201955,Gold,0.8,South,PayPal,False,142.0
T004249,2025-03-21,Clothing,44.14,9,54.29980466446359,Silver,6.4,South,PayPal,False,371.84
T004250,2025-05-03,Sports,59.03,7,43.73573414531263,Silver,8.1,North,Cash,False,379.74
T004251,2025-02-12,Sports,53.78,2,51.557559220383844,Gold,2.0,South,Digital Wallet,True,105.41
T004252,2025-03-30,Home & Kitchen,68.57,3,54.82600786120902,Silver,8.8,West,Credit Card,False,187.61
T004253,2025-05-28,Clothing,56.5,5,42.230586137125506,Bronze,5.2,North,Credit Card,False,267.81
T004254,2025-04-05,Clothing,42.46,5,47.16095262982772,Silver,10.1,West,PayPal,True,190.86
T004255,2025-06-21,Sports,56.31,3,41.82919271384386,Bronze,2.2,East,Credit Card,False,165.21
T004256,2025-05-31,Clothing,44.78,5,,Gold,3.8,South,Digital Wallet,False,215.39
T004257,2025-01-02,Beauty,31.54,6,33.84893711746676,Silver,4.7,East,Digital Wallet,False,180.35
T004258,2025-04-30,Electronics,186.63,4,25.159648159291983,Bronze,5.7,North,Cash,False,703.97
T004259,2025-01-22,Home & Kitchen,60.05,5,26.592449612797914,Bronze,13.7,West,Credit Card,True,259.12
T004260,2025-04-25,Home & Kitchen,77.88,1,41.14136104573392,Bronze,7.6,West,Credit Card,True,71.96
T004261,2025-02-26,Home & Kitchen,115.6,3,28.548432276984904,Silver,5.5,South,Credit Card,False,327.73
T004262,2025-03-13,Clothing,40.4,5,30.666206328558832,Silver,0.8,East,Credit Card,False,200.38
T004263,2025-01-07,Beauty,29.38,5,32.17269056471341,Bronze,15.1,West,Credit Card,True,124.72
T004264,2025-04-29,Home & Kitchen,64.18,2,38.62187989722159,Gold,10.7,West,PayPal,True,114.63
T004265,2025-04-24,Clothing,49.51,9,55.56710471283194,Bronze,1.0,East,Credit Card,False,441.13
T004266,2025-01-16,Home & Kitchen,72.28,6,18.0,Platinum,0.8,East,Credit Card,False,430.21
T004267,2025-03-24,Clothing,33.97,6,42.57166607497422,Gold,2.0,East,PayPal,False,199.74
T004268,2025-06-28,Clothing,39.78,3,30.90666571637827,Platinum,1.2,West,Credit Card,False,117.91
T004269,2025-03-13,Clothing,39.44,7,41.447261744770444,Gold,4.1,South,Cash,False,264.76
T004270,2025-05-04,Sports,167.7,4,34.540099367283986,Silver,2.9,North,PayPal,True,651.35
